"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","FLUX"
"TIMESTAMP","RECORD","CH4_ppm","CH4_ppm_sd","H2O_ppm","H2O_ppm_sd","cCO2_ppm","CCO2_ppm_sd","CH4d_ppm","CH4d_ppm_sd","CO2d_ppm","CO2d_ppm_sd","GasP_torr","GasP_torr_sd","GasT_C","GasT_C_sd","AmbT_C","AmbT_C_sd","RD0_us","RD0_us_sd","RD1_us","RD1_us_sd","Fit_Flag","MIU_VALVE","LGR_Time","MIU_DESC"
"2023-07-12 01:54:40",228091,332.4642,0.151164,475.4685,29.76198,5323.481,4.660598,332.6224,0.1492929,5326.013,4.631187,139.6435,0.01269582,30.75827,0.0006170835,31.86674,0.007870492,10.19291,0.002404402,7.185347,0.001753239,3,0,"   07/12/2023 02:58:47.042",""
"2023-07-12 01:55:00",228092,332.1763,0.1347072,472.8442,35.99366,5338.701,5.442881,332.3335,0.1365288,5341.227,5.425164,139.6368,0.02266569,30.7566,0.0005870015,31.86902,0.009234531,10.19201,0.002822734,7.186095,0.002145792,3,0,"   07/12/2023 02:59:06.583",""
"2023-07-12 01:55:20",228093,331.9196,0.1360948,479.3616,30.0904,5355.308,5.298422,332.0788,0.1388489,5357.876,5.250063,139.6432,0.01354577,30.75462,0.0006300903,31.87296,0.008049749,10.19166,0.001817658,7.185693,0.001986215,3,0,"   07/12/2023 02:59:26.122",""
"2023-07-12 01:55:40",228094,331.5655,0.1673923,473.1126,25.63709,5371.68,5.312478,331.7224,0.1668702,5374.222,5.285313,139.6448,0.01741909,30.75269,0.0007634873,31.86314,0.005739242,10.19347,0.003186311,7.185264,0.002380201,3,0,"   07/12/2023 02:59:45.659",""
"2023-07-12 01:56:00",228095,331.3401,0.1491069,458.6355,33.853,5387.664,5.80069,331.4922,0.1530663,5390.136,5.774714,139.6406,0.01888081,30.75069,0.0005960492,31.86178,0.009039495,10.19089,0.002921138,7.185027,0.001814649,3,0,"   07/12/2023 03:00:05.198",""
"2023-07-12 01:56:20",228096,331.0485,0.1310168,482.6435,37.68778,5404.587,5.337163,331.2083,0.1364275,5407.197,5.323953,139.643,0.01489269,30.74931,0.0006541972,31.86366,0.005239276,10.19252,0.003132923,7.185488,0.001738858,3,0,"   07/12/2023 03:00:24.738",""
"2023-07-12 01:56:40",228097,330.7937,0.1491167,473.9304,26.3181,5420.793,6.147662,330.9505,0.1502291,5423.363,6.122963,139.6441,0.01802317,30.74748,0.0007422878,31.85241,0.008870729,10.19192,0.003000472,7.185946,0.002310236,3,0,"   07/12/2023 03:00:44.278",""
"2023-07-12 01:57:00",228098,330.522,0.1247824,464.1878,32.14096,5437.524,5.346237,330.6755,0.1227241,5440.049,5.380307,139.6454,0.01414881,30.7454,0.0006715983,31.84563,0.006865348,10.19233,0.002876058,7.185531,0.001889416,3,0,"   07/12/2023 03:01:03.816",""
"2023-07-12 01:57:20",228099,330.2867,0.1381291,465.4687,32.50099,5454.72,6.701327,330.4405,0.1326671,5457.26,6.68207,139.6435,0.0184483,30.74323,0.0007698861,31.83564,0.008044195,10.19275,0.002689813,7.185554,0.002384123,3,0,"   07/12/2023 03:01:23.355",""
"2023-07-12 01:57:40",228100,330.0244,0.1260633,474.8516,27.00467,5470.3,5.443551,330.1812,0.1244509,5472.899,5.479025,139.6428,0.01988094,30.74116,0.0007429878,31.83617,0.00691124,10.19188,0.002661186,7.186161,0.00203061,3,0,"   07/12/2023 03:01:42.894",""
"2023-07-12 01:58:00",228101,329.8268,0.1482496,468.9739,43.85179,5488.144,5.576752,329.9815,0.1547084,5490.719,5.57826,139.6461,0.02029387,30.73867,0.0007423077,31.83636,0.006845089,10.19031,0.002158997,7.185016,0.002903904,3,0,"   07/12/2023 03:02:02.433",""
"2023-07-12 01:58:20",228102,329.5724,0.1085322,470.0725,33.68683,5505.13,5.227036,329.7274,0.1139609,5507.719,5.211332,139.6399,0.01533478,30.73715,0.0006326966,31.84785,0.007323321,10.19178,0.002837241,7.185751,0.001680957,3,0,"   07/12/2023 03:02:21.972",""
"2023-07-12 01:58:40",228103,329.2857,0.1261715,470.0337,38.21882,5521.753,6.775667,329.4405,0.1317526,5524.349,6.767863,139.6435,0.0227442,30.73532,0.0006502795,31.834,0.007258973,10.19201,0.002897004,7.185346,0.002080174,3,0,"   07/12/2023 03:02:41.512",""
"2023-07-12 01:59:00",228104,329.0663,0.1523633,457.0506,42.04783,5538.876,5.833746,329.2168,0.1608226,5541.409,5.698089,139.6456,0.01725624,30.73316,0.000623579,31.83362,0.008022325,10.19164,0.002755497,7.185147,0.001485591,3,0,"   07/12/2023 03:03:01.051",""
"2023-07-12 01:59:20",228105,328.7842,0.1377408,458.6761,30.45849,5556.101,5.348085,328.9351,0.1392226,5558.65,5.332773,139.643,0.01273092,30.73131,0.0005154888,31.82799,0.005964012,10.19132,0.0025627,7.185062,0.002277106,3,0,"   07/12/2023 03:03:20.589",""
"2023-07-12 01:59:40",228106,328.5061,0.1794607,458.7181,30.55915,5573.29,5.777904,328.6569,0.1800656,5575.848,5.754331,139.6463,0.01671313,30.72946,0.000729741,31.82184,0.009038288,10.19212,0.002879131,7.184684,0.002069278,3,0,"   07/12/2023 03:03:40.137",""
"2023-07-12 02:00:00",228107,328.2387,0.1260254,466.4343,29.02583,5590.747,5.010699,328.3919,0.123401,5593.356,5.01302,139.6469,0.01553375,30.72735,0.0006473772,31.82642,0.008399997,10.19195,0.002908286,7.184983,0.001965344,3,0,"   07/12/2023 03:03:59.674",""
"2023-07-12 02:00:20",228108,327.9379,0.1259317,469.2345,40.34276,5607.575,5.390296,328.0918,0.1289902,5610.208,5.3238,139.6451,0.009585511,30.72603,0.0006335299,31.82336,0.005705325,10.19203,0.002453733,7.185322,0.002253638,3,0,"   07/12/2023 03:04:19.212",""
"2023-07-12 02:00:40",228109,327.7051,0.1118973,477.0306,28.45805,5624.137,6.299481,327.8615,0.1136006,5626.822,6.319746,139.6459,0.0151404,30.72412,0.0006536588,31.83041,0.004778701,10.19099,0.002507439,7.185638,0.001976658,3,0,"   07/12/2023 03:04:38.753",""
"2023-07-12 02:01:00",228110,327.4592,0.152077,464.6685,34.36924,5642.271,6.227349,327.6114,0.1543435,5644.894,6.241332,139.6451,0.01671524,30.72245,0.0005113823,31.83295,0.005318829,10.19044,0.002632064,7.185736,0.001898677,3,0,"   07/12/2023 03:04:58.291",""
"2023-07-12 02:01:20",228111,327.1194,0.1574789,468.4249,21.93037,5660.476,6.036065,327.2727,0.1552246,5663.129,6.066708,139.6459,0.01607885,30.72073,0.0006137915,31.83307,0.007284536,10.19147,0.002760259,7.185261,0.002409841,3,0,"   07/12/2023 03:05:17.831",""
"2023-07-12 02:01:40",228112,326.8412,0.1393978,480.3431,27.55178,5679.276,5.509156,326.9983,0.1398857,5682.005,5.496238,139.6425,0.01672347,30.71887,0.0007589411,31.82153,0.00698617,10.19157,0.003525801,7.184804,0.001990382,3,0,"   07/12/2023 03:05:37.369",""
"2023-07-12 02:02:00",228113,326.2109,0.1579975,475.3882,30.062,5717.552,6.0337,326.366,0.156676,5720.271,6.011757,139.6484,0.01512538,30.7152,0.0007589868,31.80973,0.007852824,10.19178,0.003797117,7.18573,0.002548496,3,0,"   07/12/2023 03:06:16.448",""
"2023-07-12 02:02:20",228114,325.9365,0.1423481,473.96,28.95985,5737.018,6.677663,326.091,0.1431627,5739.739,6.640957,139.6417,0.01575472,30.71325,0.0007344173,31.82224,0.006755627,10.19145,0.003449522,7.186015,0.001878379,3,0,"   07/12/2023 03:06:35.987",""
"2023-07-12 02:02:40",228115,325.6646,0.1367206,476.6849,27.98835,5757.828,6.718075,325.8199,0.1378576,5760.574,6.679157,139.645,0.01580317,30.7114,0.0006933276,31.81873,0.008253284,10.18991,0.003041198,7.185357,0.002122443,3,0,"   07/12/2023 03:06:55.526",""
"2023-07-12 02:03:00",228116,325.3581,0.1397326,474.1966,18.91763,5779.294,6.467772,325.5124,0.1431877,5782.036,6.451609,139.6451,0.01419143,30.70947,0.000632216,31.81504,0.007447252,10.19031,0.00297712,7.184915,0.001685725,3,0,"   07/12/2023 03:07:15.065",""
"2023-07-12 02:03:20",228117,325.0987,0.1640687,471.1326,32.34511,5800.567,6.136828,325.252,0.165696,5803.301,6.150418,139.6415,0.01774965,30.70712,0.0009030826,31.81265,0.006850956,10.19013,0.002474844,7.185155,0.002005807,3,0,"   07/12/2023 03:07:34.603",""
"2023-07-12 02:03:40",228118,324.7702,0.140734,471.8704,31.44775,5822.49,7.239284,324.9235,0.1405985,5825.239,7.193178,139.6445,0.017958,30.70464,0.0007076137,31.81293,0.008249501,10.19057,0.002881646,7.184369,0.002391753,3,0,"   07/12/2023 03:07:54.142",""
"2023-07-12 02:04:00",228119,324.4755,0.1420332,479.6614,33.79873,5843.292,7.392999,324.6312,0.1379167,5846.097,7.439642,139.6428,0.01539195,30.70297,0.0006787303,31.80614,0.007814094,10.18974,0.003164674,7.184932,0.002443095,3,0,"   07/12/2023 03:08:13.681",""
"2023-07-12 02:04:20",228120,324.2154,0.1518138,461.9139,22.58833,5865.437,7.245921,324.3653,0.1537443,5868.148,7.237336,139.6427,0.01380479,30.70104,0.0007581197,31.80107,0.00843129,10.19033,0.003147298,7.185373,0.002165305,3,0,"   07/12/2023 03:08:33.221",""
"2023-07-12 02:04:40",228121,323.9862,0.1458066,479.3101,26.55334,5888.301,6.842009,324.1416,0.1451684,5891.125,6.841043,139.6372,0.01822888,30.69914,0.0007910806,31.80037,0.007802834,10.18964,0.002803104,7.184961,0.001581131,3,0,"   07/12/2023 03:08:52.759",""
"2023-07-12 02:05:00",228122,323.6886,0.1415718,468.4347,35.10788,5909.484,6.314531,323.8403,0.1410918,5912.253,6.273455,139.6476,0.02064929,30.69719,0.0006141643,31.80023,0.007728158,10.19099,0.002855061,7.185166,0.002147887,3,0,"   07/12/2023 03:09:12.298",""
"2023-07-12 02:05:20",228123,323.4317,0.0933561,460.371,34.50602,5930.6,6.528314,323.5807,0.09613458,5933.332,6.533375,139.6445,0.01978512,30.69506,0.0007250006,31.79608,0.007800866,10.19033,0.002059633,7.185146,0.001972534,3,0,"   07/12/2023 03:09:31.838",""
"2023-07-12 02:05:40",228124,323.2308,0.1452179,468.4084,32.03837,5953.52,6.506439,323.3822,0.1411644,5956.311,6.567302,139.6367,0.0194579,30.69322,0.0005201653,31.79493,0.006868388,10.18939,0.003382501,7.185004,0.002266102,3,0,"   07/12/2023 03:09:51.378",""
"2023-07-12 02:06:00",228125,322.97,0.1128271,472.3396,28.26419,5975.161,6.968829,323.1227,0.1116339,5977.985,7.019309,139.644,0.01549365,30.69171,0.0005262724,31.79679,0.008658266,10.18907,0.002372481,7.185025,0.002261726,3,0,"   07/12/2023 03:10:10.917",""
"2023-07-12 02:06:20",228126,322.7236,0.153232,464.6853,33.48295,5994.856,6.124739,322.8736,0.1545927,5997.643,6.069446,139.6453,0.01482042,30.68988,0.0007210071,31.79367,0.007063532,10.18822,0.002592269,7.185428,0.001734179,3,0,"   07/12/2023 03:10:30.456",""
"2023-07-12 02:06:40",228127,322.4233,0.1440381,462.3675,34.9858,6016.836,7.193251,322.5725,0.1443707,6019.619,7.236066,139.6428,0.01699271,30.68812,0.000667044,31.7966,0.007164207,10.18964,0.002776434,7.185191,0.002158822,3,0,"   07/12/2023 03:10:49.995",""
"2023-07-12 02:07:00",228128,322.1561,0.1205693,466.3038,24.21873,6036.224,6.605395,322.3064,0.120313,6039.041,6.646875,139.6425,0.01661503,30.68626,0.000604029,31.79457,0.007397598,10.18937,0.00292398,7.185319,0.002065589,3,0,"   07/12/2023 03:11:09.533",""
"2023-07-12 02:07:20",228129,321.9231,0.1677651,458.7073,33.5616,6055.87,6.565517,322.0708,0.1659213,6058.649,6.566778,139.6434,0.0156336,30.68389,0.00087816,31.78838,0.007732019,10.1893,0.003217928,7.18577,0.002248481,3,0,"   07/12/2023 03:11:29.073",""
"2023-07-12 02:07:40",228130,321.642,0.1634436,458.8966,38.35146,6076.844,7.193821,321.7897,0.1662468,6079.634,7.098645,139.6469,0.01661283,30.68162,0.0006934946,31.79031,0.005008861,10.18877,0.003209957,7.185137,0.002213168,3,0,"   07/12/2023 03:11:48.611",""
"2023-07-12 02:08:00",228131,321.3775,0.161782,463.8578,34.34105,6096.793,6.335044,321.5266,0.1652357,6099.622,6.244279,139.6456,0.01111696,30.67996,0.0008611728,31.78757,0.00687113,10.18801,0.003003761,7.184612,0.002080191,3,0,"   07/12/2023 03:12:08.151",""
"2023-07-12 02:08:20",228132,321.1632,0.134988,454.9376,36.08468,6116.761,6.776566,321.3094,0.1366537,6119.545,6.706805,139.6417,0.01898815,30.67801,0.0006592381,31.77412,0.007309012,10.18721,0.002969652,7.184518,0.002081259,3,0,"   07/12/2023 03:12:27.689",""
"2023-07-12 02:08:40",228133,320.8712,0.1306948,467.8304,31.62765,6137.441,7.938912,321.0213,0.1312841,6140.314,7.865574,139.6463,0.01529651,30.67599,0.0005668888,31.76928,0.00753116,10.18763,0.002687234,7.184646,0.002440495,3,0,"   07/12/2023 03:12:47.229",""
"2023-07-12 02:09:00",228134,320.6198,0.1334323,466.3452,29.33007,6157.576,7.171951,320.7694,0.1348957,6160.449,7.166432,139.6439,0.01399642,30.6742,0.0007141716,31.77517,0.009221526,10.1883,0.003182602,7.185409,0.002168763,3,0,"   07/12/2023 03:13:06.768",""
"2023-07-12 02:09:20",228135,320.4577,0.1340152,468.8864,38.46829,6179.423,6.580781,320.6081,0.1299972,6182.322,6.582543,139.6396,0.01601028,30.67201,0.0009276613,31.77521,0.005458989,10.18488,0.003047686,7.184509,0.002581144,3,0,"   07/12/2023 03:13:26.308",""
"2023-07-12 02:09:40",228136,320.1659,0.1240951,466.2654,33.64727,6200.874,6.429261,320.3152,0.1248943,6203.767,6.370553,139.6445,0.0146084,30.66973,0.0005550245,31.77214,0.00663556,10.1858,0.002834578,7.184564,0.002270815,3,0,"   07/12/2023 03:13:45.847",""
"2023-07-12 02:10:00",228137,319.9443,0.1453271,483.5698,34.57385,6221.081,6.962475,320.0991,0.1460847,6224.091,6.984893,139.6483,0.01636201,30.668,0.0005943954,31.76108,0.008403621,10.1841,0.0032366,7.185094,0.002082238,3,0,"   07/12/2023 03:14:05.386",""
"2023-07-12 02:10:20",228138,319.7504,0.1345136,468.9581,34.13097,6244.398,6.282203,319.9004,0.1372787,6247.327,6.2135,139.6451,0.01855668,30.66589,0.0008687114,31.75639,0.008713789,10.1846,0.003044361,7.184414,0.00246479,3,0,"   07/12/2023 03:14:24.925",""
"2023-07-12 02:10:40",228139,319.4469,0.1238169,472.8399,32.47198,6267.261,7.441369,319.598,0.1255266,6270.226,7.357358,139.6462,0.02032312,30.66387,0.0008162463,31.75235,0.006510588,10.1867,0.002337755,7.183782,0.002204937,3,0,"   07/12/2023 03:14:44.464",""
"2023-07-12 02:11:00",228140,319.3125,0.1126349,471.0019,24.89509,6287.914,7.646204,319.4629,0.110823,6290.877,7.656423,139.6451,0.01417725,30.66161,0.0008893736,31.74735,0.005324257,10.18495,0.003557606,7.185026,0.001762322,3,0,"   07/12/2023 03:15:04.003",""
"2023-07-12 02:11:20",228141,319.1123,0.118738,461.4487,28.32278,6313.019,6.79499,319.2596,0.1203475,6315.934,6.825564,139.6466,0.01552146,30.65899,0.001040536,31.74442,0.007151109,10.18508,0.00340658,7.184215,0.002162074,3,0,"   07/12/2023 03:15:23.541",""
"2023-07-12 02:11:40",228142,318.8933,0.1353124,467.849,27.08414,6335.484,8.100875,319.0426,0.1366947,6338.45,8.081466,139.645,0.01114992,30.65662,0.0006590541,31.7546,0.009457369,10.1858,0.002505299,7.184174,0.002094482,3,0,"   07/12/2023 03:15:43.081",""
"2023-07-12 02:12:00",228143,318.7639,0.1156949,474.5684,36.01636,6358.683,8.432574,318.9153,0.116551,6361.702,8.358896,139.6438,0.01807617,30.65484,0.000700068,31.75613,0.007788971,10.18341,0.002324031,7.184372,0.003004135,3,0,"   07/12/2023 03:16:02.620",""
"2023-07-12 02:12:20",228144,318.5203,0.1133485,475.9034,28.4718,6383.018,7.150211,318.672,0.1148535,6386.057,7.112693,139.6441,0.01361864,30.65277,0.0008202422,31.74529,0.007463271,10.18451,0.002750802,7.184132,0.002315876,3,0,"   07/12/2023 03:16:22.160",""
"2023-07-12 02:12:40",228145,318.2693,0.1374487,481.9572,31.56889,6405.312,7.499895,318.4228,0.1355264,6408.4,7.583353,139.6477,0.01438554,30.65042,0.0006168907,31.74075,0.008351668,10.18428,0.00306466,7.184204,0.001888834,3,0,"   07/12/2023 03:16:41.699",""
"2023-07-12 02:13:00",228146,318.0513,0.1290182,465.2226,28.06306,6428.208,7.702379,318.1993,0.1297307,6431.2,7.710782,139.6436,0.01645408,30.64844,0.0007411335,31.73365,0.008023711,10.18425,0.002529433,7.184477,0.002099739,3,0,"   07/12/2023 03:17:01.237",""
"2023-07-12 02:13:20",228147,317.8119,0.1145691,474.3394,38.26654,6453.136,6.694891,317.9627,0.112817,6456.198,6.670806,139.6465,0.01669088,30.64593,0.000872502,31.73154,0.007068853,10.1833,0.002164957,7.183881,0.001907456,3,0,"   07/12/2023 03:17:20.777",""
"2023-07-12 02:13:40",228148,317.5834,0.1420571,476.0916,27.2787,6476.173,6.94482,317.7346,0.1420607,6479.258,6.953104,139.6409,0.01847157,30.64368,0.0006345383,31.72257,0.006813959,10.18333,0.003324085,7.184239,0.001927713,3,0,"   07/12/2023 03:17:40.314",""
"2023-07-12 02:14:00",228149,317.3484,0.1269231,464.2595,23.12025,6499.969,7.118855,317.4958,0.1258786,6502.988,7.140557,139.6437,0.01413517,30.64172,0.0008188256,31.73105,0.006899334,10.18313,0.001819032,7.183657,0.001827543,3,0,"   07/12/2023 03:17:59.854",""
"2023-07-12 02:14:20",228150,317.0347,0.1224288,463.4006,30.66564,6523.752,7.798225,317.1817,0.1243495,6526.777,7.777385,139.6466,0.01519935,30.63961,0.0008536101,31.72878,0.006354079,10.18361,0.001642451,7.184463,0.002000486,3,0,"   07/12/2023 03:18:19.393",""
"2023-07-12 02:14:40",228151,316.7768,0.1285861,466.0421,27.55057,6547.111,6.924068,316.9245,0.1296199,6550.163,6.892507,139.6411,0.0176155,30.63748,0.0008672512,31.72888,0.007043163,10.18313,0.003335407,7.18441,0.001549861,3,0,"   07/12/2023 03:18:38.931",""
"2023-07-12 02:15:00",228152,316.4743,0.1325281,447.8869,29.62001,6571.435,6.642449,316.6162,0.1333928,6574.379,6.603018,139.6449,0.01476009,30.63535,0.0007713504,31.71843,0.007305262,10.18239,0.003132364,7.183392,0.00247261,3,0,"   07/12/2023 03:18:58.472",""
"2023-07-12 02:15:20",228153,316.1356,0.1483911,466.0442,31.03806,6595.384,9.243443,316.283,0.1499369,6598.46,9.223353,139.6445,0.01386868,30.63303,0.0008221708,31.71695,0.006089391,10.18351,0.002961712,7.183305,0.002928169,3,0,"   07/12/2023 03:19:18.017",""
"2023-07-12 02:15:40",228154,315.8007,0.1579044,464.8695,23.93864,6618.194,7.419036,315.9475,0.1560382,6621.272,7.476233,139.6457,0.01540342,30.63111,0.0005872129,31.72033,0.007625712,10.18432,0.003631864,7.183606,0.002382341,3,0,"   07/12/2023 03:19:37.562",""
"2023-07-12 02:16:00",228155,315.2319,0.1551473,457.9381,37.07085,6664.763,7.984415,315.3764,0.157111,6667.817,7.941508,139.647,0.01859786,30.62715,0.000889303,31.71018,0.006209521,10.18318,0.00255927,7.184248,0.001862152,3,0,"   07/12/2023 03:20:16.640",""
"2023-07-12 02:16:20",228156,314.9971,0.1170879,472.0553,33.16255,6689.357,7.782568,315.1459,0.1168447,6692.516,7.873365,139.6401,0.01533713,30.6251,0.0007299139,31.70726,0.007581332,10.18222,0.002691313,7.183192,0.001980711,3,0,"   07/12/2023 03:20:36.179",""
"2023-07-12 02:16:40",228157,314.7636,0.09638737,465.1587,26.64405,6714.138,6.940565,314.9101,0.09699352,6717.262,6.988546,139.6463,0.0152524,30.62269,0.0007444627,31.69957,0.005372772,10.18237,0.002654102,7.182491,0.001771095,3,0,"   07/12/2023 03:20:55.719",""
"2023-07-12 02:17:00",228158,314.5326,0.1284596,489.2105,36.88353,6737.164,7.645705,314.6865,0.1271119,6740.462,7.617851,139.6449,0.01714258,30.62039,0.0008470923,31.69899,0.005803878,10.18282,0.002936622,7.183383,0.001812145,3,0,"   07/12/2023 03:21:15.258",""
"2023-07-12 02:17:20",228159,314.3659,0.1545586,472.5225,32.64285,6761.904,7.597581,314.5145,0.1541797,6765.101,7.639664,139.6489,0.01679852,30.61808,0.0005370004,31.70225,0.006604729,10.18247,0.002548869,7.183053,0.002045973,3,0,"   07/12/2023 03:21:34.798",""
"2023-07-12 02:17:40",228160,314.1995,0.100713,469.5393,32.72679,6786.765,7.161589,314.3471,0.10087,6789.953,7.131291,139.6429,0.0152739,30.61625,0.0006768469,31.6875,0.01042863,10.1819,0.002906804,7.1835,0.002411923,3,0,"   07/12/2023 03:21:54.337",""
"2023-07-12 02:18:00",228161,314.0138,0.1307498,480.6516,33.8817,6811.553,7.62639,314.1648,0.1253253,6814.829,7.731748,139.6419,0.01376695,30.614,0.0008646251,31.674,0.008047002,10.18195,0.003099938,7.183577,0.001916515,3,0,"   07/12/2023 03:22:13.876",""
"2023-07-12 02:18:20",228162,313.8166,0.1272273,466.0701,27.65155,6836.481,9.327998,313.9629,0.1286834,6839.669,9.350432,139.6466,0.01591937,30.61166,0.0008502706,31.67283,0.009751981,10.18226,0.003374163,7.182842,0.002480564,3,0,"   07/12/2023 03:22:33.415",""
"2023-07-12 02:18:40",228163,313.6972,0.1220294,475.0514,28.4683,6860.851,8.663498,313.8463,0.1212102,6864.112,8.664773,139.6467,0.0153496,30.60926,0.0008457053,31.66807,0.007183208,10.18118,0.003120065,7.183046,0.002038257,3,0,"   07/12/2023 03:22:52.954",""
"2023-07-12 02:19:00",228164,313.4524,0.1430792,467.4369,23.16777,6885.784,7.734267,313.599,0.1429417,6889.004,7.700765,139.6452,0.01947686,30.6061,0.001015733,31.67135,0.006631978,10.18269,0.003436242,7.182134,0.002001224,3,0,"   07/12/2023 03:23:12.493",""
"2023-07-12 02:19:20",228165,313.2389,0.1581552,472.9035,26.13723,6909.751,7.264882,313.3871,0.1582788,6913.02,7.233047,139.6454,0.01911503,30.60347,0.0005854225,31.67123,0.006894866,10.18267,0.002688303,7.18253,0.002488053,3,0,"   07/12/2023 03:23:32.032",""
"2023-07-12 02:19:40",228166,313.0755,0.1167588,468.1378,35.74491,6934.04,7.500639,313.2222,0.1148656,6937.288,7.591885,139.6454,0.01582394,30.6011,0.0009245304,31.67811,0.007757916,10.18226,0.003638357,7.182143,0.002061895,3,0,"   07/12/2023 03:23:51.571",""
"2023-07-12 02:20:00",228167,312.8295,0.09513534,462.6503,30.15356,6955.643,7.414214,312.9743,0.0942426,6958.862,7.436024,139.6459,0.02095539,30.59855,0.0007882939,31.67895,0.00714526,10.18266,0.002392732,7.183098,0.001991754,3,0,"   07/12/2023 03:24:11.107",""
