RUNSTARTED,1707589911,2/10/2024 13:31,,,,,,,,,,,,
RUNENDED,1707589945,INSUFFICIENT REAGENT,,,,,,,,,,,,
RUNSTARTED,1707591020,2/10/2024 13:50,,,,,,,,,,,,
QCPRORESULT,NORMAL,0,1707595329,,,,,,,,,,,
QCPRODECISION,IN,1707595329,,,,,,,,,,,,
RESULT,15,U11,GCW_Flume_20240208_1700_isco,27,0.361365,0.442548,0,0,0,512,mg N/L,Vanadium NOx,1707595410,2/10/2024 15:03
RESULT,16,U12,GCW_Flume_20240208_1800,28,0.251599,0.359284,0,0,0,512,mg N/L,Vanadium NOx,1707595491,2/10/2024 15:04
RESULT,17,U13,GCW_Flume_20240208_1800_isco,29,0.22194,0.336878,0,0,0,512,mg N/L,Vanadium NOx,1707595572,2/10/2024 15:06
RESULT,18,U14,GCW_Flume_20240208_1900,30,0.17282,0.299856,0,0,0,512,mg N/L,Vanadium NOx,1707595654,2/10/2024 15:07
RESULT,19,U15,GCW_Flume_20240208_1900_isco,31,0.111671,0.253914,0,0,0,512,mg N/L,Vanadium NOx,1707595735,2/10/2024 15:08
RESULT,20,U16,GCW_Flume_20240208_2000,32,0.095521,0.241808,0,0,0,512,mg N/L,Vanadium NOx,1707595816,2/10/2024 15:10
RESULT,21,U17,GCW_Flume_20240208_2000_isco,33,0.056187,0.212369,0,0,0,512,mg N/L,Vanadium NOx,1707595897,2/10/2024 15:11
RESULT,22,U18,GCW_Flume_20240208_2100,34,0.034602,0.196243,0,0,0,512,mg N/L,Vanadium NOx,1707595978,2/10/2024 15:12
RESULT,23,U19,GCW_Flume_20240208_2100_isco,35,0.032199,0.194449,0,0,0,512,mg N/L,Vanadium NOx,1707596059,2/10/2024 15:14
RESULT,24,U20,GCW_Flume_20240208_2200_isco,36,0.013218,0.180287,0,0,0,512,mg N/L,Vanadium NOx,1707596140,2/10/2024 15:15
RESULT,24,C13,Duplicate,37,0.008885,0.177056,0,0,0,512,mg N/L,Vanadium NOx,1707596221,2/10/2024 15:17
QCPRORESULT,DUPLICATE,39.210464,1707596221,,,,,,,,,,,
QCPRODECISION,OUT,1707596221,,,,,,,,,,,,
QCPROACTION,CONTINUE,1707596221,,,,,,,,,,,,
RESULT,24,C14,Auto Spike,38,0.458582,0.504556,0,0,0,512,mg N/L,Vanadium NOx,1707596303,2/10/2024 15:18
QCPRORESULT,AUTO SPIKE,89.072685,1707596303,,,,,,,,,,,
QCPRODECISION,IN,1707596303,,,,,,,,,,,,
RESULT,-3,C11,CCV,39,0.477663,0.531362,0,0,0,512,mg N/L,Vanadium NOx,1707596386,2/10/2024 15:19
QCPRORESULT,NORMAL,0,1707596386,,,,,,,,,,,
QCPRODECISION,IN,1707596386,,,,,,,,,,,,
RESULT,-3,C12,CCB,40,-0.007368,0.164943,0,0,0,512,mg N/L,Vanadium NOx,1707596467,2/10/2024 15:21
QCPRORESULT,NORMAL,0,1707596467,,,,,,,,,,,
QCPRODECISION,IN,1707596467,,,,,,,,,,,,
RESULT,25,U21,GCW_Flume_20240208_2300_isco,41,0.012653,0.179865,0,0,0,512,mg N/L,Vanadium NOx,1707596549,2/10/2024 15:22
RESULT,26,U22,GCW_Flume_20240208_2400_isco,42,0.221087,0.336234,0,0,0,512,mg N/L,Vanadium NOx,1707596630,2/10/2024 15:23
RESULT,27,U23,GCW_Flume_20240209_0000_isco,43,0.341429,0.427385,0,0,0,512,mg N/L,Vanadium NOx,1707596712,2/10/2024 15:25
RESULT,28,U24,GCW_Flume_20240209_0100_isco,44,0.372728,0.451198,0,0,0,512,mg N/L,Vanadium NOx,1707596793,2/10/2024 15:26
RESULT,29,U25,GCW_Flume_20240209_0200_isco,45,0.355406,0.438014,0,0,0,512,mg N/L,Vanadium NOx,1707596874,2/10/2024 15:27
RESULT,30,U26,GCW_Flume_20240209_0300_isco,46,0.356019,0.43848,0,0,0,512,mg N/L,Vanadium NOx,1707596955,2/10/2024 15:29
RESULT,31,U27,GCW_Flume_20240209_0400_isco,47,0.309688,0.403281,0,0,0,512,mg N/L,Vanadium NOx,1707597036,2/10/2024 15:30
RESULT,32,U28,GCW_Flume_20240209_0500_isco,48,0.207637,0.326087,0,0,0,512,mg N/L,Vanadium NOx,1707597117,2/10/2024 15:31
RESULT,33,U29,GCW_Flume_20240209_0600_isco,49,0.106738,0.250216,0,0,0,512,mg N/L,Vanadium NOx,1707597198,2/10/2024 15:33
RESULT,34,U30,GCW_Flume_20240209_0700_isco,50,0.079361,0.229706,0,0,0,512,mg N/L,Vanadium NOx,1707597279,2/10/2024 15:34
RESULT,34,C13,Duplicate,51,0.083909,0.233111,0,0,0,512,mg N/L,Vanadium NOx,1707597361,2/10/2024 15:36
QCPRORESULT,DUPLICATE,5.571079,1707597361,,,,,,,,,,,
QCPRODECISION,IN,1707597361,,,,,,,,,,,,
RESULT,34,C14,Auto Spike,52,0.490048,0.527804,0,0,0,512,mg N/L,Vanadium NOx,1707597442,2/10/2024 15:37
QCPRORESULT,AUTO SPIKE,82.137215,1707597442,,,,,,,,,,,
QCPRODECISION,IN,1707597442,,,,,,,,,,,,
RESULT,-3,C11,CCV,53,0.489373,0.540339,0,0,0,512,mg N/L,Vanadium NOx,1707597525,2/10/2024 15:38
QCPRORESULT,NORMAL,0,1707597525,,,,,,,,,,,
QCPRODECISION,IN,1707597525,,,,,,,,,,,,
RESULT,-3,C12,CCB,54,-0.006095,0.165892,0,0,0,512,mg N/L,Vanadium NOx,1707597603,2/10/2024 15:40
QCPRORESULT,NORMAL,0,1707597603,,,,,,,,,,,
QCPRODECISION,IN,1707597603,,,,,,,,,,,,
RESULT,35,U31,GCW_Flume_20240209_1000_isco,55,0.009112,0.177225,0,0,0,512,mg N/L,Vanadium NOx,1707597683,2/10/2024 15:41
RESULT,36,U32,GCW_Flume_20240209_1100_isco,56,0.094135,0.24077,0,0,0,512,mg N/L,Vanadium NOx,1707597763,2/10/2024 15:42
RESULT,37,U33,GCW_Flume_20240209_1200_isco,57,0.283276,0.383258,0,0,0,512,mg N/L,Vanadium NOx,1707597843,2/10/2024 15:44
RESULT,38,U34,GCW_Flume_20240209_1300_isco,58,0.358238,0.440169,0,0,0,512,mg N/L,Vanadium NOx,1707597923,2/10/2024 15:45
RESULT,39,U35,GCW_Flume_20240208_GW1,59,0.095044,0.241451,0,0,0,512,mg N/L,Vanadium NOx,1707598003,2/10/2024 15:46
RESULT,40,U36,GCW_Flume_20240208_GW2,60,0.065779,0.219543,0,0,0,512,mg N/L,Vanadium NOx,1707598083,2/10/2024 15:48
RESULT,41,U37,GCW_Flume_20240208_GW3,61,0.189148,0.312151,0,0,0,512,mg N/L,Vanadium NOx,1707598163,2/10/2024 15:49
RESULT,42,U38,GCW_Flume_20240208_GW4,62,0.011278,0.178839,0,0,0,512,mg N/L,Vanadium NOx,1707598243,2/10/2024 15:50
RESULT,43,U39,GCW_Flume_20240208_GW5,63,0.257068,0.36342,0,0,0,512,mg N/L,Vanadium NOx,1707598323,2/10/2024 15:52
RESULT,44,U40,GCW_Flume_20240209_FW1,64,0.028014,0.191325,0,0,0,512,mg N/L,Vanadium NOx,1707598403,2/10/2024 15:53
RESULT,44,C13,Duplicate,65,0.028291,0.191532,0,0,0,512,mg N/L,Vanadium NOx,1707598483,2/10/2024 15:54
QCPRORESULT,DUPLICATE,0.984396,1707598483,,,,,,,,,,,
QCPRODECISION,IN,1707598483,,,,,,,,,,,,
RESULT,44,C14,Auto Spike,66,0.485871,0.524716,0,0,0,512,mg N/L,Vanadium NOx,1707598563,2/10/2024 15:56
QCPRORESULT,AUTO SPIKE,91.571526,1707598563,,,,,,,,,,,
QCPRODECISION,IN,1707598563,,,,,,,,,,,,
RESULT,-3,C11,CCV,67,0.478602,0.532081,0,0,0,512,mg N/L,Vanadium NOx,1707598643,2/10/2024 15:57
QCPRORESULT,NORMAL,0,1707598643,,,,,,,,,,,
QCPRODECISION,IN,1707598643,,,,,,,,,,,,
RESULT,-3,C12,CCB,68,-0.00848,0.164115,0,0,0,512,mg N/L,Vanadium NOx,1707598723,2/10/2024 15:58
QCPRORESULT,NORMAL,0,1707598723,,,,,,,,,,,
QCPRODECISION,IN,1707598723,,,,,,,,,,,,
RESULT,45,U41,GCW_Flume_20240209_FW2,69,0.028683,0.191825,0,0,0,512,mg N/L,Vanadium NOx,1707598803,2/10/2024 16:00
RESULT,46,U42,Abs_Chk_10ppt,70,-0.010771,0.162409,0,0,0,530,mg N/L,Vanadium NOx,1707598883,2/10/2024 16:01
RESULT,46,C14,Auto Spike,71,0.429436,0.48306,0,0,0,512,mg N/L,Vanadium NOx,1707598963,2/10/2024 16:02
QCPRORESULT,AUTO SPIKE,88.041435,1707598963,,,,,,,,,,,
QCPRODECISION,IN,1707598963,,,,,,,,,,,,
RESULT,47,U43,Abs_Chk_20ppt,72,-0.005809,0.166105,0,0,0,530,mg N/L,Vanadium NOx,1707599043,2/10/2024 16:04
RESULT,47,C14,Auto Spike,73,0.412547,0.47062,0,0,0,512,mg N/L,Vanadium NOx,1707599123,2/10/2024 16:05
QCPRORESULT,AUTO SPIKE,83.671242,1707599123,,,,,,,,,,,
QCPRODECISION,IN,1707599123,,,,,,,,,,,,
RESULT,48,U44,peChk_NOx,74,0.694105,0.698329,0,0,0,512,mg N/L,Vanadium NOx,1707599203,2/10/2024 16:06
RESULT,-3,C11,CCV,75,0.49188,0.542262,0,0,0,512,mg N/L,Vanadium NOx,1707599283,2/10/2024 16:08
QCPRORESULT,NORMAL,0,1707599283,,,,,,,,,,,
QCPRODECISION,IN,1707599283,,,,,,,,,,,,
RESULT,-3,C12,CCB,76,-0.009708,0.163201,0,0,0,512,mg N/L,Vanadium NOx,1707599363,2/10/2024 16:09
QCPRORESULT,NORMAL,0,1707599363,,,,,,,,,,,
QCPRODECISION,IN,1707599363,,,,,,,,,,,,
RUNENDED,1707599444,COMPLETE,,,,,,,,,,,,
