RUNSTARTED,1708183017,2/17/2024 10:16,,,,,,,,,,,,
RESULT,10,U6,GCW_Flume_20240215_1300,18,0.145205,0.274724,0,0,0,0,mg N/L,Vanadium NOx,1708186664,2/17/2024 11:17
RESULT,11,U7,GCW_Flume_20240215_1400,19,0.116118,0.252563,0,0,0,0,mg N/L,Vanadium NOx,1708186745,2/17/2024 11:19
RESULT,12,U8,GCW_Flume_20240215_1500,20,0.087563,0.230793,0,0,0,0,mg N/L,Vanadium NOx,1708186828,2/17/2024 11:20
RESULT,13,U9,GCW_Flume_20240215_1600,21,0.072326,0.219172,0,0,0,0,mg N/L,Vanadium NOx,1708186910,2/17/2024 11:21
RESULT,14,U10,GCW_Flume_20240215_1700,22,0.154738,0.281984,0,0,0,0,mg N/L,Vanadium NOx,1708186991,2/17/2024 11:23
RESULT,14,C13,Duplicate,23,0.152901,0.280585,0,0,0,0,mg N/L,Vanadium NOx,1708187072,2/17/2024 11:24
QCPRORESULT,DUPLICATE,1.194062,1708187072,,,,,,,,,,,
QCPRODECISION,IN,1708187072,,,,,,,,,,,,
RESULT,14,C14,Auto Spike,24,0.606329,0.608349,0,0,0,0,mg N/L,Vanadium NOx,1708187149,2/17/2024 11:25
QCPRORESULT,AUTO SPIKE,90.318253,1708187149,,,,,,,,,,,
QCPRODECISION,IN,1708187149,,,,,,,,,,,,
RESULT,-3,C11,CCV,25,0.517274,0.557006,0,0,0,0,mg N/L,Vanadium NOx,1708187229,2/17/2024 11:27
QCPRORESULT,NORMAL,0,1708187229,,,,,,,,,,,
QCPRODECISION,IN,1708187229,,,,,,,,,,,,
RESULT,-3,C12,CCB,26,0.004749,0.167585,0,0,0,0,mg N/L,Vanadium NOx,1708187309,2/17/2024 11:28
QCPRORESULT,NORMAL,0,1708187309,,,,,,,,,,,
QCPRODECISION,IN,1708187309,,,,,,,,,,,,
RESULT,15,U11,GCW_Flume_20240215_1800,27,0.327672,0.413434,0,0,0,0,mg N/L,Vanadium NOx,1708187389,2/17/2024 11:29
RESULT,16,U12,GCW_Flume_20240215_1900,28,0.337521,0.420906,0,0,0,0,mg N/L,Vanadium NOx,1708187469,2/17/2024 11:31
RESULT,17,U13,GCW_Flume_20240215_GW1,29,0.123587,0.258254,0,0,0,0,mg N/L,Vanadium NOx,1708187549,2/17/2024 11:32
RESULT,18,U14,GCW_Flume_20240215_GW2,30,0.021793,0.180603,0,0,0,0,mg N/L,Vanadium NOx,1708187629,2/17/2024 11:33
RESULT,19,U15,GCW_Flume_20240215_GW4,31,0.01722,0.177111,0,0,0,0,mg N/L,Vanadium NOx,1708187709,2/17/2024 11:35
RESULT,20,U16,GCW_Flume_20240215_GW6,32,0.060297,0.209994,0,0,0,0,mg N/L,Vanadium NOx,1708187789,2/17/2024 11:36
RESULT,21,U17,GCW_Flume_20240216_FW1,33,0.042108,0.196113,0,0,0,0,mg N/L,Vanadium NOx,1708187869,2/17/2024 11:37
RESULT,22,U18,GCW_Flume_20240216_FW2,34,0.02085,0.179883,0,0,0,0,mg N/L,Vanadium NOx,1708187949,2/17/2024 11:39
RESULT,23,U19,GCW_Flume_20240216_FS1,35,0.019315,0.178711,0,0,0,0,mg N/L,Vanadium NOx,1708188029,2/17/2024 11:40
RESULT,23,C13,Duplicate,36,0.022674,0.181276,0,0,0,0,mg N/L,Vanadium NOx,1708188109,2/17/2024 11:41
QCPRORESULT,DUPLICATE,15.999634,1708188109,,,,,,,,,,,
QCPRODECISION,OUT,1708188109,,,,,,,,,,,,
QCPROACTION,CONTINUE,1708188109,,,,,,,,,,,,
RESULT,23,C14,Auto Spike,37,0.461255,0.502517,0,0,0,0,mg N/L,Vanadium NOx,1708188189,2/17/2024 11:43
QCPRORESULT,AUTO SPIKE,88.387947,1708188189,,,,,,,,,,,
QCPRODECISION,IN,1708188189,,,,,,,,,,,,
RESULT,-3,C11,CCV,38,0.509646,0.551241,0,0,0,0,mg N/L,Vanadium NOx,1708188269,2/17/2024 11:44
QCPRORESULT,NORMAL,0,1708188269,,,,,,,,,,,
QCPRODECISION,IN,1708188269,,,,,,,,,,,,
RESULT,-3,C12,CCB,39,0.007042,0.169337,0,0,0,0,mg N/L,Vanadium NOx,1708188349,2/17/2024 11:45
QCPRORESULT,NORMAL,0,1708188349,,,,,,,,,,,
QCPRODECISION,IN,1708188349,,,,,,,,,,,,
RESULT,24,U20,Abs_Chk_10ppt,40,0.005225,0.167948,0,0,0,0,mg N/L,Vanadium NOx,1708188429,2/17/2024 11:47
RESULT,24,C14,Auto Spike,41,0.440725,0.487515,0,0,0,0,mg N/L,Vanadium NOx,1708188509,2/17/2024 11:48
QCPRORESULT,AUTO SPIKE,87.099991,1708188509,,,,,,,,,,,
QCPRODECISION,IN,1708188509,,,,,,,,,,,,
RESULT,25,U21,Abs_Chk_20ppt,42,0.016815,0.176801,0,0,0,0,mg N/L,Vanadium NOx,1708188589,2/17/2024 11:49
RESULT,25,C14,Auto Spike,43,0.443576,0.489598,0,0,0,0,mg N/L,Vanadium NOx,1708188669,2/17/2024 11:51
QCPRORESULT,AUTO SPIKE,85.352196,1708188669,,,,,,,,,,,
QCPRODECISION,IN,1708188669,,,,,,,,,,,,
RESULT,26,U22,peChk_NOx,44,0.727973,0.71589,0,0,0,0,mg N/L,Vanadium NOx,1708188749,2/17/2024 11:52
RESULT,-3,C11,CCV,45,0.48731,0.534354,0,0,0,0,mg N/L,Vanadium NOx,1708188829,2/17/2024 11:53
QCPRORESULT,NORMAL,0,1708188829,,,,,,,,,,,
QCPRODECISION,IN,1708188829,,,,,,,,,,,,
RESULT,-3,C12,CCB,46,0.007205,0.169461,0,0,0,0,mg N/L,Vanadium NOx,1708188909,2/17/2024 11:55
QCPRORESULT,NORMAL,0,1708188909,,,,,,,,,,,
QCPRODECISION,IN,1708188909,,,,,,,,,,,,
RUNENDED,1708188990,COMPLETE,,,,,,,,,,,,
