"","datetime_15min","depth_m","temp_c","salinity_ppt","odo_mg_l","chlorophyll_ug_l","p_h","amb_t_c","ch4d_ppm","co2d_ppm","h2o_ppm","radon_concentration_rad7","radon_concentration_uncertainty_rad7","rh_sample_rad7","total_counts_rad7","water_depth","flowrate","cross_area","mean_velocity","total_volume","temp_k","ln_pH2O","pH2O","pCH4_uatm","pCH4_atm","CH4_M","CH4_nM","CH4_gL","CH4_mgL","CH4_ugL","C_CH4_nM","Kh","Beta1","Beta2","Beta","Kw","Rad_w_Bqm3","Rad_err_w_Bqm3"
"27",2024-01-24 08:15:00,0.744,4.3215,7.075,1.305,18.95,5.575,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4204,-0.00822,0.8712,-0.0094,2770.682,277.4715,-4.80336263107961,0.00820212033424112,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.860240341878729,-0.0478577793847556,0.403290504751781,0.409670954747332,400.459011724693,94.3718421026909
"28",2024-01-24 08:30:00,0.740333333333333,4.364,7.10666666666667,1.73333333333333,18.7,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4172,-0.0077,0.8646,-0.0092,2763.8052,277.514,-4.80038244313855,0.0082266006539543,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862095703939371,-0.0480192671741812,0.40247794803562,0.408908165005151,399.713374225212,94.196125781403
"29",2024-01-24 08:45:00,0.7375,4.3835,7.12,1.14,19.16,5.575,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4154,-0.00818,0.8614,-0.0096,2756.6246,277.5335,-4.7990154063155,0.00823785441025599,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862946552178439,-0.0480851498341338,0.40210915313315,0.408562184334904,399.375173345513,94.116425639607
"30",2024-01-24 09:00:00,0.735666666666667,4.38233333333333,6.52333333333333,1.40333333333333,19.6833333333333,5.57333333333333,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4142,-0.0075,0.8592,-0.0088,2749.6694,277.532333333333,-4.7990971887673,0.00823718072587996,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862895654431362,-0.0440568689295242,0.403752778247379,0.410230461785872,401.005937576063,94.5007302000397
"31",2024-01-24 09:15:00,0.7375,4.3995,5.4,1.785,20.19,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4136,-0.0083,0.8582,-0.0098,2742.4624,277.5495,-4.7978938964211,0.00824709842804874,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863644479518985,-0.0364540168746449,0.406529616067466,0.413077399504731,403.788858483987,95.1565510576497
"32",2024-01-24 09:30:00,0.739,4.39966666666667,5.38333333333333,1.69333333333333,18.7466666666667,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.413,-0.00462,0.8572,-0.0054,2736.2456,277.549666666667,-4.79788221479164,0.00824719476815836,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863651748625273,-0.0363413481518371,0.406572466391268,0.4131211880752,403.831662415904,95.166638197122
"33",2024-01-24 09:45:00,0.7385,4.3665,4.495,1.615,20.22,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4124,-0.0042,0.8564,-0.0048,2730.4072,277.5165,-4.80020716993343,0.00822804268297386,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862204802354189,-0.030370451700412,0.409599570412662,0.416147315330132,406.789743568155,95.8637371741807
"34",2024-01-24 10:00:00,0.739666666666667,4.38066666666667,3.28666666666667,1.68666666666667,19.96,5.59333333333333,NA,NA,NA,NA,977.5138,230.3601,30,176,0.4124,-0.00386,0.856,-0.0046,2728.48,277.530666666667,-4.79921402218269,0.00823621840414945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862822941663538,-0.0221982327966152,0.412705434371754,0.419324233344863,409.895224769023,96.5955723257459
"35",2024-01-24 10:15:00,0.739,4.369,4.455,1.365,29.57,5.585,NA,NA,NA,NA,977.5138,230.3601,30,176,0.1692,-0.0021,0.4062,-0.0026,2723.8516,277.519,-4.80003190027967,0.00822948493553883,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.862313896266595,-0.0300982494147884,0.409666384981122,0.416218947441245,406.859764945291,95.8802383544599
"36",2024-01-24 10:30:00,0.741333333333333,4.305,7.16,1.07333333333333,19.38,5.59333333333333,NA,NA,NA,NA,977.5138,230.3601,30,176,0.2848,-0.00108,0.62,-0.0018,2725.5196,277.455,-4.80451992191377,0.00819263358617899,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.859519674032114,-0.0484533880472999,0.403340943087071,0.409697826704094,400.485279433261,94.3780323293379
"37",2024-01-24 10:45:00,0.7475,4.309,8.11,0.65,19.15,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.2888,-0.01112,0.6268,-0.0156,2718.2862,277.459,-4.8042393523459,0.00819493251230921,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.859694399411154,-0.054876591053857,0.400688488404983,0.407009435490969,397.857339922632,93.7587342606432
"38",2024-01-24 11:00:00,0.771,4.402,8.43,0.54,21.2966666666667,5.59,NA,NA,NA,NA,977.5138,230.3601,30,176,0.1618,-0.00298,0.3926,-0.0106,2712.3804,277.552,-4.79771867363592,0.00824854363420261,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863753514013123,-0.0569050989757438,0.398256657681788,0.404674837462551,395.5752381324,93.2209360253569
"39",2024-01-24 11:15:00,0.787,4.4315,7.9,0.38,18.82,5.66,NA,NA,NA,NA,977.5138,230.3601,30,176,0.3118,-0.00104,0.6696,-0.0012,2711.9912,277.5815,-4.79565131283556,0.00826561398900469,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.865039781216197,-0.0532868523541925,0.399186467738362,0.405662743893525,396.540930301786,93.4485102495867
"40",2024-01-24 11:30:00,0.811,4.51966666666667,8.42,0.38,19.01,5.7,NA,NA,NA,NA,977.5138,230.3601,30,176,0.49,-0.00362,0.9988,-0.0034,2709.9362,277.669666666667,-4.78947553507273,0.00831681853473943,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.868880316046937,-0.0566653024019392,0.396315123230054,0.402872737185605,393.813660242702,92.8058040253497
"41",2024-01-24 11:45:00,0.822,4.5795,8.41,0.37,18.295,5.705,NA,NA,NA,NA,977.5138,230.3601,30,176,0.5056,-0.00492,1.028,-0.0046,2705.873,277.7295,-4.7852869236166,0.00835172751480577,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871483468791151,-0.0565107381558665,0.395345897679198,0.40197407464578,392.93520520848,92.5987880328093
"42",2024-01-24 12:00:00,0.836,4.61633333333333,8.41666666666667,0.37,20.3433333333333,5.70666666666667,11.87884,648.1149,2430.137,4983.824,977.5138,230.3601,30,176,0.5124,-0.00362,1.041,-0.0034,2701.8226,277.766333333333,-4.78270942833064,0.00837328181900492,642.688051291204,0.000642688051291204,9.41435165053407e-07,941.435165053407,1.51006200474566e-05,0.0151006200474567,15.1006200474566,1341.62957120472,0.00208752841835055,-0.873084687609552,-0.0565018522264136,0.394716876342402,0.401387733649701,392.362048793307,92.4637184623184
"43",2024-01-24 12:15:00,0.8565,4.633,8.425,0.37,22.345,5.695,NA,NA,NA,NA,977.5138,230.3601,30,176,0.546,-0.00084,1.1032,-0.001,2699.9112,277.783,-4.78154339351192,0.00838305105157632,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.873808900840331,-0.0565335002120274,0.394418637891757,0.401108520920688,392.089114497562,92.3993989901418
"44",2024-01-24 12:30:00,0.88,4.669,8.42,0.366666666666667,19.4666666666667,5.69,15.1068078435417,1166.58362370833,5614.0816575,6045.08008833333,977.5138,230.3601,30,176,0.573,0.00084,1.1528,0.001,2700.5122,277.819,-4.7790252953285,0.00840418699700416,1156.77943678705,0.00115677943678705,1.69449679018314e-06,1694.49679018314,2.71797285145375e-05,0.0271797285145375,27.1797285145375,2411.14165682261,0.00208435729417836,-0.87537252088169,-0.0564475474245741,0.393836248780844,0.400568159619423,391.560903868588,92.2749213067462
"45",2024-01-24 12:45:00,0.9025,4.655,8.445,0.37,23.705,5.675,16.2155942105263,1624.75360526316,6496.47021052632,6361.26147368421,977.5138,230.3601,30,176,0.5992,0.01046,1.2016,0.0088,2705.0372,277.805,-4.78000446850752,0.00839596187016033,1611.11223594496,0.00161111223594496,2.36002164770162e-06,2360.02164770162,3.7854747229134e-05,0.037854747229134,37.854747229134,3358.88367150242,0.00208482289226259,-0.874764556954272,-0.0566355789720373,0.394001668104141,0.400716212365627,391.705627471131,92.309026752167
"46",2024-01-24 13:00:00,0.929333333333333,4.68733333333333,8.34,0.37,24.42,5.67,16.5430412121212,2153.94763636364,7015.96760606061,6303.226,977.5138,230.3601,30,176,0.6294,0.009,1.2578,0.007,2713.7296,277.837333333333,-4.77774321257765,0.00841496877016088,2135.82223427107,0.00213582223427107,3.12863784164964e-06,3128.63784164964,5.01833509800602e-05,0.0501833509800602,50.1833509800602,4451.98258080643,0.00208443498216781,-0.876168451437042,-0.0558848185882879,0.393744416198772,0.400501184739363,391.495434999077,92.2594929666781
"47",2024-01-24 13:15:00,0.955,4.6975,8.43,0.36,33.125,5.685,16.67807,2530.16033333333,7571.89333333333,5751.35977777778,977.5138,230.3601,30,176,0.6554,0.0157,1.3056,0.0118,2724.6188,277.8475,-4.77703232144342,0.00842095302361616,2508.85397202412,0.00250885397202412,3.67506965237981e-06,3675.06965237981,5.89481172241721e-05,0.0589481172241721,58.9481172241721,5224.75316267742,0.00208252581494894,-0.876609727168027,-0.056473095120506,0.393339244352536,0.400103700147323,391.10688832507,92.1679283763073
"48",2024-01-24 13:30:00,0.972333333333333,4.71833333333333,8.42666666666667,0.36,29.5566666666667,5.68,16.8711741463415,3191.50448780488,7958.07821951219,5810.45075609756,977.5138,230.3601,30,176,0.6774,0.00678,1.3464,0.005,2736.3878,277.868333333333,-4.77557576011622,0.00843322759516298,3164.58980408824,0.00316458980408824,4.63561772862061e-06,4635.61772862061,7.43553083670746e-05,0.0743553083670746,74.3553083670746,6586.59752526808,0.00208134321761356,-0.877513749087349,-0.0564204697734222,0.393004499188831,0.399793172916353,390.803343671521,92.0963952923283
"49",2024-01-24 13:45:00,0.9885,4.6955,8.435,0.36,30.94,5.675,17.0061151111111,3606.15377777778,8078.11991111111,6272.81764444444,977.5138,230.3601,30,176,0.6928,0.01496,1.3748,0.0106,2744.3884,277.8455,-4.77717216425619,0.00841977549620775,3575.79077256409,0.00357579077256409,5.23796135528278e-06,5237.96135528278,8.40169001387357e-05,0.0840169001387357,84.0169001387357,7446.83972861355,0.00208257143727502,-0.876522924686014,-0.0565095026815085,0.393359067152166,0.40012098368086,391.123783217616,92.1719098128214
"50",2024-01-24 14:00:00,1.00833333333333,4.70566666666667,8.41666666666667,0.36,29.42,5.66333333333333,17.1108609302326,3963.925,8156.19637209302,6386.38958139535,977.5138,230.3601,30,176,0.716,0.01788,1.4172,0.0128,2762.2442,277.855666666667,-4.77646132012565,0.00842576277189476,3930.52590830442,0.00393052590830442,5.75759157152064e-06,5757.59157152064,9.23517688071911e-05,0.0923517688071911,92.3517688071911,8184.28534448908,0.00208223671219093,-0.87696414085779,-0.0563719103375028,0.393239652096054,0.400014152271343,391.019354040539,92.1473001186417
"51",2024-01-24 14:15:00,1.022,4.6945,8.43,0.36,25.91,5.665,17.2524837777778,4276.23104444444,8357.85177777778,6626.30317777778,977.5138,230.3601,30,176,0.7298,0.01588,1.4432,0.0108,2774.8122,277.8445,-4.77724208651176,0.008419186787102,4240.22865653646,0.00424022865653646,6.21125654524087e-06,6211.25654524087,9.96285549856636e-05,0.0996285549856636,99.6285549856636,8831.13771886184,0.00208270318282207,-0.876479522368996,-0.0564774609736704,0.393388744862894,0.400149731363934,391.151884474538,92.1785321319689
"52",2024-01-24 14:30:00,1.042,4.73333333333333,8.41666666666667,0.36,30.1066666666667,5.66,17.3820630232558,4526.29976744186,8220.98925581395,6856.82123255814,977.5138,230.3601,30,176,0.7524,0.02554,1.485,0.0174,2795.4656,277.883333333333,-4.77452718807158,0.00844207507957448,4488.08840497246,0.00448808840497246,6.57433141913985e-06,6574.33141913985,0.000105452275963003,0.105452275963003,105.452275963003,9337.92909706248,0.00208060275433006,-0.878164452133095,-0.056331740701389,0.39278370293542,0.399590132347443,390.604868713452,92.0496228465703
"53",2024-01-24 14:45:00,1.0555,4.7395,8.415,0.36,23.025,5.66,NA,NA,NA,NA,977.5138,230.3601,30,176,0.7678,0.02126,1.5134,0.0142,2815.0336,277.8895,-4.77409614538643,0.00844571475861911,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878431916589122,-0.0563116389414849,0.392686554915562,0.399500166217126,390.516925579535,92.0288982397938
"54",2024-01-24 15:00:00,1.07366666666667,4.70233333333333,8.42666666666667,0.36,27.3833333333333,5.65,17.5949207142857,4967.152,8487.08071428571,6247.73475,977.5138,230.3601,30,176,0.7872,0.0317,1.549,0.0206,2837.248,277.852333333333,-4.77669437732786,0.00842379931602486,4925.30970837981,0.00492530970837981,7.21479067322308e-06,7214.79067322308,0.000115725242398498,0.115725242398498,115.725242398498,10255.9158409319,0.00208228851547807,-0.876819487987092,-0.0564437346810272,0.393268292203639,0.400038486600023,391.043141182637,92.1529057770299
"55",2024-01-24 15:15:00,1.088,4.695,8.41,0.37,22.955,5.65,17.6868004651163,5099.08720930233,8429.31730232558,6456.04139534884,977.5138,230.3601,30,176,0.8038,0.0276,1.5802,0.0176,2862.1008,277.845,-4.77720712531321,0.0084194811371052,5056.15554072715,0.00505615554072715,7.40645888227876e-06,7406.45888227876,0.000118799600471751,0.118799600471751,118.799600471751,10531.790626055,0.00208296412980609,-0.876501223617172,-0.0563427434256751,0.393433206715639,0.400195677539472,391.196797495184,92.1891162975604
"56",2024-01-24 15:30:00,1.09466666666667,4.71,8.42333333333333,0.36,23.1833333333333,5.64666666666667,17.8148848888889,5274.537,8736.41586666667,6630.49113333333,977.5138,230.3601,30,176,0.8124,0.01144,1.5954,0.007,2877.0688,277.86,-4.77615835516567,0.00842831586947908,5230.08153609875,0.00523008153609875,7.66123263733889e-06,7661.23263733889,0.000122886171502916,0.122886171502916,122.886171502916,10888.4223069076,0.00208188385434417,-0.87715217767532,-0.0564102624428,0.393150637071191,0.399929840807619,390.936938421251,92.1278781214273
"57",2024-01-24 15:45:00,1.1005,4.7265,8.425,0.36,22.59,5.64,17.9818520454545,5380.20331818182,8638.74268181818,6656.34093181818,977.5138,230.3601,30,176,0.817,0.015,1.6042,0.0094,2889.998,277.8765,-4.77500485510082,0.00843804354163587,5334.80492832015,0.00533480492832014,7.81463565120048e-06,7814.63565120048,0.000125346755845256,0.125346755845256,125.346755845256,11101.1166205774,0.00208088520006541,-0.87786804075381,-0.0563974427030568,0.392874332273179,0.399672503722892,390.685387869679,92.0685979248558
"58",2024-01-24 16:00:00,1.09966666666667,4.738,8.4,0.36,23.4866666666667,5.64333333333333,18.148732,5496.25228888889,8768.2432,6689.52688888889,977.5138,230.3601,30,176,0.818,-0.01272,1.6068,-0.008,2892.017,277.888,-4.77420099162662,0.00844482930360933,5449.83737649965,0.00544983737649965,7.98313978259175e-06,7983.13978259175,0.000128049562112772,0.128049562112772,128.049562112772,11338.7633015075,0.00208056911026402,-0.878366860176786,-0.0562134339379199,0.392750670712198,0.399563237718731,390.57857884274,92.0434273972106
"59",2024-01-24 16:15:00,1.102,4.75,8.445,0.36,21.945,5.63,18.2996564444444,5581.72275555556,8806.38666666667,6707.89128888889,977.5138,230.3601,30,176,0.8172,0.01432,1.6052,0.0092,2888.3066,277.9,-4.77336225735232,0.00845191524250722,5534.54650791843,0.00553454650791843,8.10722510665923e-06,8107.22510665923,0.000130039890710814,0.130039890710814,130.039890710814,11507.4780614477,0.0020792088466478,-0.878887266309739,-0.0564971091150002,0.392434994170187,0.399259325937745,390.281500882844,91.9734182489515
"60",2024-01-24 16:30:00,1.10333333333333,4.70766666666667,8.40666666666667,0.36,23.6566666666667,5.64,18.3648173333333,5631.75737777778,8671.97877777778,6620.92602222222,977.5138,230.3601,30,176,0.8232,0.00696,1.6162,0.0044,2901.64,277.857666666667,-4.77632148882334,0.00842694103964122,5584.29889040568,0.00558429889040568,8.18010438662186e-06,8180.10438662186,0.000131208874361415,0.131208874361415,131.208874361415,11627.9829501229,0.0020822637144478,-0.877050928754823,-0.0563020322661823,0.393233002538296,0.40001026740479,391.015556529872,92.1464052003941
